gene,TAloc,ORFsize
2179,657,837
2179,697,837
2179,806,837
2179,836,837
2180,513,516
2180,406,516
2180,395,516
2180,364,516
2180,335,516
2180,259,516
2180,229,516
2180,70,516
2180,9,516
2181,650,855
2181,635,855
2181,559,855
2181,347,855
2181,321,855
2181,281,855
2181,167,855
2181,165,855
2181,74,855
2182,269,282
2182,218,282
2182,127,282
2182.1,122,453
2182.1,230,453
2182.1,237,453
2182.1,299,453
2182.1,301,453
2182.1,325,453
2182.1,330,453
2182.1,452,453
2183,2432,2445
2183,2425,2445
2183,2363,2445
2183,2361,2445
2183,2337,2445
2183,2332,2445
2183,2210,2445
2183,2081,2445
2183,2061,2445
2183,1854,2445
2183,1775,2445
2183,1754,2445
2183,1265,2445
2183,1109,2445
2183,1037,2445
2183,932,2445
2183,908,2445
2183,850,2445
2183,749,2445
2183,450,2445
2183,380,2445
2183,359,2445
2183,302,2445
2183,234,2445
2183,206,2445
2183,137,2445
2183,33,2445
2184,167,879
2184,170,879
2184,176,879
2184,217,879
2184,313,879
2184,446,879
2184,491,879
2184,584,879
2184,746,879
2184,845,879
2184,878,879
2185,491,492
2185,378,492
2185,169,492
2185.1,212,303
2185.1,192,303
2185.1,167,303
2185.1,137,303
2185.1,103,303
2186,92,1389
2186,182,1389
2186,215,1389
2186,233,1389
2186,287,1389
2186,447,1389
2186,479,1389
2186,568,1389
2186,590,1389
2186,609,1389
2186,695,1389
2186,717,1389
2186,734,1389
2186,736,1389
2186,743,1389
2186,829,1389
2186,863,1389
2186,950,1389
2186,1163,1389
2186,1172,1389
2186,1207,1389
2186,1258,1389
2186,1289,1389
2186,1296,1389
2186,1339,1389
2187,932,933
2187,908,933
2187,819,933
2187,761,933
2187,631,933
2187,529,933
2187,509,933
2187,456,933
2187,452,933
2187,400,933
2187,335,933
2187,231,933
2187,219,933
2187,85,933
2187,40,933
2187,25,933
2188,1127,1128
2188,1055,1128
2188,1003,1128
2188,983,1128
2188,854,1128
2188,719,1128
2188,637,1128
2188,604,1128
2188,416,1128
2188,404,1128
2188,371,1128
2188,359,1128
2188,339,1128
2188,332,1128
2188,260,1128
2188,246,1128
2188,150,1128
2188,116,1128
2188,59,1128
2188,26,1128
2188,5,1128
2189,632,708
2189,614,708
2189,509,708
2189,497,708
2189,331,708
2189,320,708
2189,231,708
2189,172,708
2189,64,708
2190,13,249
2190,173,249
2190,197,249
2190,248,249
2191,788,789
2191,521,789
2191,463,789
2191,389,789
2191,383,789
2191,362,789
2191,261,789
2191,252,789
2191,182,789
2191,107,789
2192,542,588
2192,452,588
2192,442,588
2192,408,588
2192,184,588
2192,87,588
2192,83,588
2192,21,588
2193,710,711
2193,557,711
2193,496,711
2193,309,711
2193,251,711
2193,18,711
2194,837,849
2194,826,849
2194,785,849
2194,770,849
2194,673,849
2194,654,849
2194,513,849
2194,481,849
2194,419,849
2194,284,849
2194,269,849
2194,205,849
2194,191,849
2194,183,849
2195,413,414
2195,263,414
2195,194,414
2195,168,414
2195,166,414
2195,95,414
2195,84,414
2196,6,1077
2196,16,1077
2196,97,1077
2196,113,1077
2196,157,1077
2196,216,1077
2196,398,1077
2196,530,1077
2196,582,1077
2196,624,1077
2196,637,1077
2196,792,1077
2196,800,1077
2196,833,1077
2196,854,1077
2196,920,1077
2196,939,1077
2196,945,1077
2196,959,1077
2196,1016,1077
2197,5,1074
2197,225,1074
2197,254,1074
2197,430,1074
2197,476,1074
2197,515,1074
2197,555,1074
2197,696,1074
2197,836,1074
2197,933,1074
2197,941,1074
2197,943,1074
2197,956,1074
2197,1073,1074
2198,530,531
2198,518,531
2198,461,531
2198,408,531
2198,398,531
2198,395,531
2198,353,531
2198,343,531
2198,200,531
2198,192,531
2198,94,531
2198,23,531
2199,1346,1347
2199,1323,1347
2199,1287,1347
2199,1204,1347
2199,1157,1347
2199,1073,1347
2199,929,1347
2199,910,1347
2199,891,1347
2199,789,1347
2199,732,1347
2199,605,1347
2199,567,1347
2199,508,1347
2199,482,1347
2199,421,1347
2199,338,1347
2199,235,1347
2199,176,1347
2199,164,1347
2199,79,1347
2199,66,1347
2200,246,318
2200,238,318
2200,218,318
2200,209,318
2200,206,318
2200,188,318
2200,176,318
2200,165,318
2200,101,318
2200,65,318
2200,62,318
2200,45,318
2200,25,318
2201,106,216
2201,90,216
2202,17,1059
2202,72,1059
2202,104,1059
2202,183,1059
2202,229,1059
2202,336,1059
2202,345,1059
2202,444,1059
2202,467,1059
2202,546,1059
2202,564,1059
2202,743,1059
2202,983,1059
2202,985,1059
2202,1058,1059
2203,356,357
2203,324,357
2203,221,357
2203,90,357
2203,78,357
2204,782,783
2204,677,783
2204,656,783
2204,640,783
2204,549,783
2204,352,783
2204,236,783
2204,205,783
2204,68,783
2204,52,783
2204,43,783
2204,10,783
2205,358,387
2205,81,387
2205,24,387
2206,725,726
2206,719,726
2206,713,726
2206,482,726
2206,399,726
2206,299,726
2206,287,726
2206,272,726
2206,218,726
2206,203,726
2206,194,726
2206,167,726
2206,140,726
2206,137,726
2206,125,726
2206,106,726
2206,98,726
2206,55,726
2206,16,726
2206,7,726
2207,783,795
2207,765,795
2207,757,795
2207,534,795
2207,467,795
2207,259,795
2207,154,795
2207,147,795
2207,41,795
2208,706,807
2208,569,807
2208,430,807
2208,358,807
2208,322,807
2208,91,807
2208,67,807
2209,903,1206
2209,675,1206
2209,661,1206
2209,610,1206
2209,588,1206
2209,295,1206
2209,112,1206
2209,86,1206
2210,944,945
2210,908,945
2210,700,945
2210,674,945
2210,542,945
2210,356,945
2210,187,945
2210,70,945
2211,1360,1485
2211,1313,1485
2211,1238,1485
2211,1227,1485
2211,1160,1485
2211,1055,1485
2211,840,1485
2211,820,1485
2211,743,1485
2211,614,1485
2211,596,1485
2211,542,1485
2211,469,1485
2211,238,1485
2212,1023,1233
2212,971,1233
2212,945,1233
2212,890,1233
2212,866,1233
2212,851,1233
2212,538,1233
2212,432,1233
2212,428,1233
2212,420,1233
2212,410,1233
2212,260,1233
2212,231,1233
2212,205,1233
2213,1568,1575
2213,1517,1575
2213,1316,1575
2213,1206,1575
2213,1118,1575
2213,1033,1575
2213,1013,1575
2213,996,1575
2213,911,1575
2213,827,1575
2213,767,1575
2213,683,1575
2213,499,1575
2213,326,1575
2213,316,1575
2213,251,1575
2213,106,1575
2213,6,1575
2214,1490,1491
2214,1439,1491
2214,1293,1491
2214,1255,1491
2214,1249,1491
2214,1197,1491
2214,1077,1491
2214,1064,1491
2214,1007,1491
2214,849,1491
2214,672,1491
2214,635,1491
2214,472,1491
2214,356,1491
2214,339,1491
2214,327,1491
2214,276,1491
2214,230,1491
2214,222,1491
2214,196,1491
2214,69,1491
2215,1049,1080
2215,668,1080
2215,629,1080
2215,605,1080
2215,455,1080
2215,270,1080
2215,210,1080
2215,194,1080
2215,145,1080
2215,82,1080
2215,30,1080
2215,16,1080
2216,1413,1533
2216,1251,1533
2216,1212,1533
2216,1085,1533
2216,937,1533
2216,871,1533
2216,548,1533
2216,279,1533
2216,195,1533
2216,58,1533
2217,1722,1746
2217,1443,1746
2217,1316,1746
2217,1166,1746
2217,1155,1746
2217,1131,1746
2217,911,1746
2217,642,1746
2217,623,1746
2217,583,1746
2217,554,1746
2217,136,1746
2218,660,1035
2218,431,1035
2218,356,1035
2218,278,1035
2218,68,1035
2218,19,1035
2218.1,218,342
2218.1,181,342
2218.1,12,342
2219,866,867
2219,728,867
2219,692,867
2219,605,867
2219,458,867
2219,435,867
2219,179,867
2219,167,867
2219,95,867
2220,1521,1599
2220,1450,1599
2220,1435,1599
2220,1336,1599
2220,1169,1599
2220,940,1599
2220,871,1599
2220,740,1599
2220,554,1599
2220,418,1599
2220,404,1599
2220,260,1599
2220,215,1599
2220,185,1599
2221,2039,2040
2221,1877,2040
2221,1832,2040
2221,1817,2040
2221,1783,2040
2221,1760,2040
2221,1732,2040
2221,1721,2040
2221,1585,2040
2221,1572,2040
2221,1541,2040
2221,1495,2040
2221,1486,2040
2221,1477,2040
2221,1381,2040
2221,1376,2040
2221,1373,2040
2221,1297,2040
2221,1295,2040
2221,1258,2040
2221,1224,2040
2221,996,2040
2221,962,2040
2221,893,2040
2221,854,2040
2221,734,2040
2221,695,2040
2221,644,2040
2221,556,2040
2221,333,2040
2222,897,1155
2222,814,1155
2222,640,1155
2222,592,1155
2222,522,1155
2222,452,1155
2222,408,1155
2222,385,1155
2222,295,1155
2222,91,1155
2223,952,1035
2223,897,1035
2223,792,1035
2223,782,1035
2223,754,1035
2223,617,1035
2223,556,1035
2223,518,1035
2223,498,1035
2223,482,1035
2223,407,1035
2223,320,1035
2223,284,1035
2223,265,1035
2223,98,1035
2223,95,1035
2223,87,1035
2223,76,1035
2223,48,1035
2224,368,432
2224,332,432
2224,287,432
2224,226,432
2224,211,432
2224,207,432
2224,128,432
2224,17,432
2225,404,405
2225,370,405
2225,337,405
2225,260,405
2225,216,405
2225,56,405
2226,9,621
2226,37,621
2226,71,621
2226,89,621
2226,177,621
2226,266,621
2226,272,621
2226,312,621
2226,345,621
2226,371,621
2226,450,621
2226,527,621
2226,563,621
2226,612,621
2226,620,621
2227,10,726
2227,14,726
2227,109,726
2227,266,726
2227,281,726
2227,343,726
2227,432,726
2227,519,726
2227,575,726
2227,577,726
2227,725,726
2228,980,981
2228,947,981
2228,899,981
2228,876,981
2228,846,981
2228,833,981
2228,605,981
2228,584,981
2228,488,981
2228,426,981
2228,414,981
2228,339,981
2228,331,981
2228,276,981
2228,244,981
2228,210,981
2228,201,981
2228,170,981
2228,52,981
2229,35,1059
2229,80,1059
2229,135,1059
2229,152,1059
2229,308,1059
2229,484,1059
2229,512,1059
2229,593,1059
2229,600,1059
2229,612,1059
2229,651,1059
2229,690,1059
2229,768,1059
2229,784,1059
2229,795,1059
2229,846,1059
2229,849,1059
2229,888,1059
2229,1058,1059
2230,7,1551
2230,40,1551
2230,91,1551
2230,300,1551
2230,358,1551
2230,375,1551
2230,410,1551
2230,416,1551
2230,458,1551
2230,478,1551
2230,504,1551
2230,536,1551
2230,576,1551
2230,796,1551
2230,820,1551
2230,972,1551
2230,1017,1551
2230,1032,1551
2230,1148,1551
2230,1290,1551
2230,1310,1551
2230,1313,1551
2230,1433,1551
2230,1484,1551
2230,1493,1551
2230,1543,1551
2230,1550,1551
2231,461,465
2231,454,465
2231,334,465
2231,319,465
2231,302,465
2231,113,465
2231,49,465
2231,18,465
2232,56,1200
2232,101,1200
2232,161,1200
2232,222,1200
2232,226,1200
2232,248,1200
2232,307,1200
2232,327,1200
2232,523,1200
2232,541,1200
2232,551,1200
2232,605,1200
2232,626,1200
2232,636,1200
2232,683,1200
2232,723,1200
2232,735,1200
2232,794,1200
2232,867,1200
2232,911,1200
2232,925,1200
2232,967,1200
2232,1149,1200
2232,1199,1200
2233,569,666
2233,548,666
2233,425,666
2233,422,666
2233,410,666
2233,73,666
2233,1,666
2234,1388,1389
2234,1307,1389
2234,1237,1389
2234,982,1389
2234,956,1389
2234,901,1389
2234,761,1389
2234,731,1389
2234,714,1389
2234,641,1389
2234,523,1389
2234,518,1389
2234,440,1389
2234,392,1389
2234,344,1389
2234,295,1389
2234,21,1389
2234.1,291,507
2234.1,281,507
2234.1,102,507
2234.1,95,507
2234.1,92,507
2234.1,14,507
2234.1,8,507
2235,938,939
2235,806,939
2235,750,939
2235,716,939
2235,495,939
2235,444,939
2235,416,939
2235,386,939
2235,339,939
2235,169,939
2235,162,939
2235,154,939
2235,46,939
2235,27,939
2235,14,939
2236,95,1284
2236,128,1284
2236,139,1284
2236,149,1284
2236,191,1284
2236,245,1284
2236,324,1284
2236,399,1284
2236,417,1284
2236,591,1284
2236,626,1284
2236,636,1284
2236,731,1284
2236,742,1284
2236,888,1284
2236,963,1284
2236,1029,1284
2236,1172,1284
2236,1219,1284
2236,1249,1284
2237,743,744
2237,647,744
2237,635,744
2237,605,744
2237,589,744
2237,565,744
2237,460,744
2237,405,744
2237,386,744
2237,350,744
2237,242,744
2237,197,744
2237,172,744
2237,159,744
2237,146,744
2237,139,744
2237,118,744
2237,83,744
2237,46,744
2237,23,744
2237,11,744
2237,8,744
2238,391,405
2238,374,405
2238,343,405
2238,258,405
2238,183,405
2238,25,405
2239,1101,1143
2239,1053,1143
2239,948,1143
2239,935,1143
2239,933,1143
2239,895,1143
2239,888,1143
2239,847,1143
2239,713,1143
2239,677,1143
2239,671,1143
2239,507,1143
2239,395,1143
2239,375,1143
2239,148,1143
2239,101,1143
2239,67,1143
2239,12,1143
2240,393,435
2240,373,435
2240,323,435
2240,284,435
2240,264,435
2240,235,435
2240,206,435
2240,143,435
2240,123,435
2240,106,435
2240,104,435
2240,83,435
2240,29,435
2241,389,390
2241,384,390
2241,351,390
2241,255,390
2241,227,390
2241,219,390
2241,160,390
2241,114,390
2241,108,390
2241,32,390
2242,22,1812
2242,104,1812
2242,113,1812
2242,228,1812
2242,251,1812
2242,303,1812
2242,311,1812
2242,348,1812
2242,444,1812
2242,522,1812
2242,543,1812
2242,568,1812
2242,572,1812
2242,640,1812
2242,656,1812
2242,708,1812
2242,736,1812
2242,860,1812
2242,975,1812
2242,1013,1812
2242,1100,1812
2242,1124,1812
2242,1133,1812
2242,1185,1812
2242,1227,1812
2242,1272,1812
2242,1283,1812
2242,1303,1812
2242,1402,1812
2242,1420,1812
2242,1521,1812
2242,1695,1812
2242,1786,1812
2242,1799,1812
2242,1811,1812
2243,1122,1158
2243,991,1158
2243,978,1158
2243,921,1158
2243,720,1158
2243,716,1158
2243,600,1158
2243,582,1158
2243,575,1158
2243,507,1158
2243,503,1158
2243,452,1158
2243,405,1158
2243,334,1158
2243,176,1158
2243,119,1158
2243,62,1158
2243,25,1158
2243,21,1158
2244,773,774
2244,765,774
2244,700,774
2244,662,774
2244,640,774
2244,635,774
2244,593,774
2244,543,774
2244,422,774
2244,396,774
2244,390,774
2244,226,774
2245,1211,1215
2245,1196,1215
2245,1148,1215
2245,1129,1215
2245,1112,1215
2245,1085,1215
2245,1002,1215
2245,994,1215
2245,920,1215
2245,877,1215
2245,671,1215
2245,606,1215
2245,468,1215
2245,462,1215
2245,403,1215
2245,389,1215
2245,385,1215
2245,207,1215
2245,111,1215
2245,93,1215
2245,45,1215
2245,10,1215
2246,278,279
2246,162,279
2246,90,279
2246,52,279
2247,148,1914
2247,198,1914
2247,237,1914
2247,283,1914
2247,289,1914
2247,304,1914
2247,391,1914
2247,427,1914
2247,502,1914
2247,522,1914
2247,641,1914
2247,659,1914
2247,699,1914
2247,734,1914
2247,767,1914
2247,801,1914
2247,809,1914
2247,947,1914
2247,949,1914
2247,971,1914
2247,1226,1914
2247,1239,1914
2247,1331,1914
2247,1466,1914
2247,1582,1914
2247,1913,1914
2248,921,1044
2248,742,1044
2248,663,1044
2248,507,1044
2248,488,1044
2248,285,1044
2248,220,1044
2249,28,612
2249,90,612
2249,99,612
2249,111,612
2249,140,612
2249,203,612
2249,308,612
2249,356,612
2249,362,612
2249,407,612
2249,422,612
2249,489,612
2249,511,612
2249,548,612
2249,551,612
2249,585,612
2249,599,612
2250,37,843
2250,99,843
2250,142,843
2250,299,843
2250,404,843
2250,438,843
2250,442,843
2250,474,843
2250,575,843
2250,701,843
2250,740,843
2250,744,843
2251,33,1290
2251,78,1290
2251,91,1290
2251,121,1290
2251,227,1290
2251,306,1290
2251,395,1290
2251,406,1290
2251,416,1290
2251,470,1290
2251,484,1290
2251,648,1290
2251,761,1290
2251,779,1290
2251,841,1290
2251,919,1290
2251,943,1290
2251,949,1290
2251,1088,1290
2251,1103,1290
2251,1156,1290
2251,1223,1290
2252,74,1650
2252,158,1650
2252,191,1650
2252,233,1650
2252,245,1650
2252,281,1650
2252,482,1650
2252,491,1650
2252,559,1650
2252,567,1650
2252,638,1650
2252,654,1650
2252,817,1650
2252,884,1650
2252,926,1650
2252,977,1650
2252,1047,1650
2252,1055,1650
2252,1078,1650
2252,1088,1650
2252,1166,1650
2252,1168,1650
2252,1219,1650
2252,1283,1650
2252,1295,1650
2252,1306,1650
2252,1388,1650
2252,1440,1650
2252,1451,1650
2252,1510,1650
2252,1649,1650
2253,644,645
2253,602,645
2253,600,645
2253,551,645
2253,509,645
2253,378,645
2253,243,645
2253,207,645
2253,200,645
2253,151,645
2253,42,645
2253,23,645
2253,14,645
2254,737,900
2254,695,900
2254,682,900
2254,661,900
2254,647,900
2254,403,900
2254,376,900
2254,321,900
2254,248,900
2254,239,900
2254,233,900
2254,209,900
2254,170,900
2254,158,900
2255,398,420
2255,395,420
2255,265,420
2255,209,420
2255,189,420
2255,133,420
2255,65,420
2255,7,420
2256,1091,1092
2256,1086,1092
2256,1054,1092
2256,962,1092
2256,905,1092
2256,808,1092
2256,759,1092
2256,727,1092
2256,650,1092
2256,596,1092
2256,533,1092
2256,497,1092
2256,463,1092
2256,435,1092
2256,398,1092
2256,369,1092
2256,348,1092
2256,335,1092
2256,285,1092
2256,252,1092
2256,184,1092
2257,251,1959
2257,278,1959
2257,284,1959
2257,368,1959
2257,490,1959
2257,602,1959
2257,617,1959
2257,651,1959
2257,719,1959
2257,776,1959
2257,820,1959
2257,862,1959
2257,1058,1959
2257,1092,1959
2257,1178,1959
2257,1187,1959
2257,1220,1959
2257,1331,1959
2257,1334,1959
2257,1377,1959
2257,1430,1959
2257,1527,1959
2257,1624,1959
2257,1637,1959
2257,1663,1959
2257,1757,1959
2257,1811,1959
2257,1882,1959
2257,1943,1959
2257,1958,1959
2258,974,975
2258,932,975
2258,899,975
2258,813,975
2258,696,975
2258,679,975
2258,590,975
2258,572,975
2258,376,975
2258,361,975
2258,350,975
2258,313,975
2258,307,975
2258,230,975
2258,198,975
2258,180,975
2258,114,975
2258,106,975
2258,75,975
2258,15,975
2259,56,693
2259,95,693
2259,173,693
2259,200,693
2259,243,693
2259,265,693
2259,282,693
2259,284,693
2259,359,693
2259,418,693
2259,533,693
2259,545,693
2259,665,693
2259,689,693
2259,692,693
2260,283,357
2260,248,357
2260,157,357
2260,155,357
2261,1139,1146
2261,1123,1146
2261,1104,1146
2261,1037,1146
2261,1012,1146
2261,957,1146
2261,791,1146
2261,757,1146
2261,587,1146
2261,487,1146
2261,326,1146
2261,237,1146
2261,98,1146
2261,37,1146
2262,271,711
2262,359,711
2262,387,711
2262,395,711
2262,500,711
2262,522,711
2262,601,711
2262,632,711
2262,657,711
2262,710,711
2263,227,1086
2263,400,1086
2263,504,1086
2263,514,1086
2263,532,1086
2263,604,1086
2263,628,1086
2263,729,1086
2264,45,750
2264,207,750
2264,253,750
2264,275,750
2264,426,750
2264,447,750
2264,511,750
2264,600,750
2264,612,750
2264,749,750
2265,80,1539
2265,117,1539
2265,170,1539
2265,267,1539
2265,395,1539
2265,429,1539
2265,444,1539
2265,539,1539
2265,662,1539
2265,710,1539
2265,712,1539
2265,722,1539
2265,858,1539
2265,974,1539
2265,997,1539
2265,1032,1539
2265,1064,1539
2265,1197,1539
2265,1283,1539
2265,1300,1539
2265,1312,1539
2265,1365,1539
2265,1374,1539
2265,1467,1539
2265,1531,1539
2265,1538,1539
2266,1106,1107
2266,1042,1107
2266,1035,1107
2266,880,1107
2266,841,1107
2266,712,1107
2266,710,1107
2266,626,1107
2266,579,1107
2266,575,1107
2266,527,1107
2266,497,1107
2266,491,1107
2266,431,1107
2266,378,1107
2266,248,1107
2266,215,1107
2266,173,1107
2266,165,1107
2266,131,1107
2266,115,1107
2266,101,1107
2266,33,1107
2267,752,1140
2267,687,1140
2267,626,1140
2267,608,1140
2267,572,1140
2267,557,1140
2267,548,1140
2267,489,1140
2267,473,1140
2267,423,1140
2267,400,1140
2267,356,1140
2267,353,1140
2267,302,1140
2267,280,1140
2267,140,1140
2267,60,1140
2267,24,1140
2268,25,1167
2268,35,1167
2268,110,1167
2268,198,1167
2268,218,1167
2268,524,1167
2268,608,1167
2268,655,1167
2268,914,1167
2268,934,1167
2268,944,1167
2268,1166,1167
2269,20,1548
2269,24,1548
2269,313,1548
2269,381,1548
2269,390,1548
2269,443,1548
2269,634,1548
2269,682,1548
2269,713,1548
2269,853,1548
2269,1049,1548
2269,1145,1548
2269,1203,1548
2269,1448,1548
2269,1472,1548
2269,1547,1548
2270,1778,1779
2270,1756,1779
2270,1718,1779
2270,1716,1779
2270,1709,1779
2270,1644,1779
2270,1628,1779
2270,1540,1779
2270,1445,1779
2270,1421,1779
2270,1394,1779
2270,1133,1779
2270,1127,1779
2270,1057,1779
2270,988,1779
2270,962,1779
2270,933,1779
2270,782,1779
2270,776,1779
2270,764,1779
2270,720,1779
2270,674,1779
2270,662,1779
2270,522,1779
2270,503,1779
2270,471,1779
2270,431,1779
2270,425,1779
2270,344,1779
2270,233,1779
2270,182,1779
2270,65,1779
2272,58,1662
2272,532,1662
2272,728,1662
2272,942,1662
2272,1068,1662
2272,1183,1662
2272,1187,1662
2272,1214,1662
2272,1217,1662
2272,1233,1662
2272,1330,1662
2272,1408,1662
2272,1547,1662
2272,1562,1662
2272,1653,1662
2273,291,909
2273,322,909
2273,350,909
2273,353,909
2273,584,909
2273,586,909
2273,634,909
2273,688,909
2273,736,909
2273,754,909
2273,765,909
2273,887,909
2273,908,909
2274,19,723
2274,24,723
2274,28,723
2274,43,723
2274,95,723
2274,114,723
2274,126,723
2274,188,723
2274,205,723
2274,302,723
2274,344,723
2274,607,723
2274,675,723
2274,708,723
2274,720,723
2275,1,936
2275,33,936
2275,116,936
2275,350,936
2275,407,936
2275,559,936
2275,590,936
2275,613,936
2275,733,936
2275,746,936
2275,849,936
2275,868,936
2275,878,936
2275,896,936
2275,910,936
2275,935,936
2276,1,753
2276,64,753
2276,130,753
2276,146,753
2276,302,753
2276,533,753
2276,541,753
2276,702,753
2276,748,753
2276,752,753
2277,475,495
2277,197,495
2277,98,495
2277,59,495
2277,28,495
2278,59,1437
2278,271,1437
2278,311,1437
2278,353,1437
2278,386,1437
2278,410,1437
2278,458,1437
2278,533,1437
2278,557,1437
2278,584,1437
2278,689,1437
2278,734,1437
2278,740,1437
2278,869,1437
2278,884,1437
2278,914,1437
2278,930,1437
2278,980,1437
2278,1001,1437
2278,1025,1437
2278,1027,1437
2278,1130,1437
2278,1171,1437
2278,1217,1437
2278,1246,1437
2278,1307,1437
2278,1409,1437
2278,1424,1437
2278,1427,1437
2278,1436,1437
2279,2961,2985
2279,2934,2985
2279,2930,2985
2279,2667,2985
2279,2563,2985
2279,2504,2985
2279,2481,2985
2279,2433,2985
2279,2393,2985
2279,2390,2985
2279,2381,2985
2279,2180,2985
2279,1928,2985
2279,1844,2985
2279,1799,2985
2279,1789,2985
2279,1730,2985
2279,1691,2985
2279,1658,2985
2279,1547,2985
2279,1451,2985
2279,1434,2985
2279,1238,2985
2279,1199,2985
2279,1149,2985
2279,1135,2985
2279,1113,2985
2279,1107,2985
2279,941,2985
2279,857,2985
2279,854,2985
2279,832,2985
2279,702,2985
2279,680,2985
2279,474,2985
2279,467,2985
2279,458,2985
2279,421,2985
2279,63,2985
2280,1340,1341
2280,1328,1341
2280,1313,1341
2280,1292,1341
2280,1189,1341
2280,1163,1341
2280,1125,1341
2280,1094,1341
2280,1083,1341
